coef;feature;intercept;max_error;mse;pearson;r2;smape;target
0.11412401297737677;qty_speed_ret_style_p1p2_rolling_3;0.35934171948931254;8.6596106618736;0.9981460442632283;0.08773584811095513;-0.025294507624222362;170.2449888004253;target_ret_prod_rolling_7
0.039880213300959554;qty_speed_ret_style_p2p3_rolling_3;0.36069590329878;8.617281820094902;0.9994125400638875;0.07148594942945323;-0.02659545070345226;169.86309084327732;target_ret_prod_rolling_7
0.07063375799274546;qty_acc_ret_style_p1p3_rolling_3;0.3600559648246612;8.666486220415614;1.0045895593762717;0.019383925383001502;-0.03191327918893205;170.0875203410588;target_ret_prod_rolling_7
0.1723056967263883;qty_p1_ret_style_rolling_1;0.35936374939892274;8.583994583906742;0.9758016934057425;0.19329715842143438;-0.0023424152502860007;169.83578324191706;target_ret_prod_rolling_7
0.128335166800983;qty_p2_ret_style_rolling_1;0.36104654131753955;8.682427347772412;0.9791098103413142;0.1810526830036979;-0.005740509290846907;169.15021052341993;target_ret_prod_rolling_7
0.11479098108579935;qty_p3_ret_style_rolling_1;0.3635401816051515;8.679426140754645;0.9766428170240005;0.15710701231176577;-0.0032064164963856445;168.46583490435182;target_ret_prod_rolling_7
0.092727272823346;qty_speed_ret_style_p1p2_rolling_1;0.35961687026279066;8.576269822222608;1.0034218145261604;0.04564777051189574;-0.030713772976382447;170.38919136386534;target_ret_prod_rolling_7
0.0651531929729216;qty_speed_ret_style_p2p3_rolling_1;0.3597069881850708;8.646266021253764;1.0043690062648354;0.02979013579814161;-0.03168672727792199;170.20223286126102;target_ret_prod_rolling_7
0.029513599567262693;qty_acc_ret_style_p1p3_rolling_1;0.36071096229729005;8.6230612443302;1.0030162785053778;0.011641881961559176;-0.03029720682642667;169.89287843505934;target_ret_prod_rolling_7
-0.5794831883637694;total_turnover_ret_rolling_7;3.4680244431806577;32.47034102766487;31.29931509744468;0.08207040679439316;-0.03386601900008657;107.38060766909689;target_ret_style_rolling_7
0.10732575039458128;total_quantity_ret_rolling_7;3.4654568313414362;32.508068807277176;30.49551603711321;0.032211443824154536;-0.007315261196163991;106.15236060218858;target_ret_style_rolling_7
1.6743924244070063;qty_p1_ret_prod_rolling_7;3.5158375539634847;33.04196304371518;28.445806563548786;0.26116390344443857;0.06038989359534841;107.13399583953742;target_ret_style_rolling_7
0.17820922165994293;qty_p2_ret_prod_rolling_7;3.453801634691484;32.61722213207726;30.488811735844532;0.06182220069010725;-0.0070938074921054195;106.03107809947944;target_ret_style_rolling_7
-0.16514300625035255;qty_p3_ret_prod_rolling_7;3.445984623675939;32.49900163591302;30.730451412948305;0.02960906901078571;-0.015075549272140165;106.45432745729416;target_ret_style_rolling_7
1.2976863268704861;qty_speed_ret_prod_p1p2_rolling_7;3.473069066495238;32.59708003253245;29.612025592876947;0.18516864225655605;0.021867829410241457;107.76377443598666;target_ret_style_rolling_7
0.2565930115607924;qty_speed_ret_prod_p2p3_rolling_7;3.4517324764887096;32.57910522171387;30.573017957429197;0.03483765539061698;-0.009875272543776292;106.12351389024855;target_ret_style_rolling_7
0.8083513765681944;qty_acc_ret_prod_p1p3_rolling_7;3.455660717469947;32.5292718942649;30.277857783633177;0.11199470995276174;-0.0001256638734326021;107.17466795788673;target_ret_style_rolling_7
1.629828410549884;qty_p1_ret_prod_rolling_3;3.4927810890213977;32.77502594025019;29.062429161351535;0.2241952104167764;0.04002187121431344;108.79365064751205;target_ret_style_rolling_7
0.4445873503547422;qty_p2_ret_prod_rolling_3;3.461257186203984;32.68330465534205;29.99733555955171;0.14461760248761296;0.00914043010176202;105.69371939088789;target_ret_style_rolling_7
0.16829091135990673;qty_p3_ret_prod_rolling_3;3.4538170338392087;32.59889491658768;30.44113291296161;0.08471197808373068;-0.005518900352728284;106.07383096384275;target_ret_style_rolling_7
1.223495099529266;qty_speed_ret_prod_p1p2_rolling_3;3.4614556666880802;32.520354764203844;30.475437702814098;0.11769221083054589;-0.006652041969629873;108.01482696533944;target_ret_style_rolling_7
0.21653329901248772;qty_speed_ret_prod_p2p3_rolling_3;3.4491028831343535;32.5548522575947;30.553145479558225;0.04503483539166862;-0.009218853081556011;106.19835410465488;target_ret_style_rolling_7
0.830719963045143;qty_acc_ret_prod_p1p3_rolling_3;3.4551740168590612;32.528482150204624;30.797141392362253;0.05879924914322253;-0.01727842506380628;107.4190817857436;target_ret_style_rolling_7
1.3248157527085054;qty_p1_ret_prod_rolling_1;3.4656765567717147;32.51035001062393;29.85167180475903;0.16170898342160728;0.0139519349481545;110.39582674101645;target_ret_style_rolling_7
0.8633377968754269;qty_p2_ret_prod_rolling_1;3.467032407100492;32.75345559736305;29.851965301976;0.14961341399152506;0.013942240269585461;105.44453329978406;target_ret_style_rolling_7
0.4896993581476963;qty_p3_ret_prod_rolling_1;3.460477729963865;32.6449882207413;30.261718688409825;0.09787021738289668;0.00040743603871817857;105.97008639150751;target_ret_style_rolling_7
0.8522092081973566;qty_speed_ret_prod_p1p2_rolling_1;3.4506676416680464;32.435839808736084;30.693373084481806;0.06528334217720008;-0.013850793275930862;107.10466003774397;target_ret_style_rolling_7
0.3705582047802887;qty_speed_ret_prod_p2p3_rolling_1;3.4494228213968543;32.57267272030686;30.54802735726825;0.05087989451627504;-0.009049793384875215;106.30849851316826;target_ret_style_rolling_7
0.5196130589684479;qty_acc_ret_prod_p1p3_rolling_1;3.44959254659526;32.48314637843487;30.754368605552667;0.024190607861247205;-0.01586557207700179;106.77371449107613;target_ret_style_rolling_7
3.3402648997513973;qty_p1_ret_style_rolling_7;3.510599248581866;32.59369236938256;18.550751781535226;0.6330358118647663;0.3872392467974359;95.36731337637427;target_ret_style_rolling_7
0.992804792664119;qty_p2_ret_style_rolling_7;3.4828229516331795;33.00776446233516;27.68041536392161;0.33240837753741365;0.08567197884458289;103.19443447180943;target_ret_style_rolling_7
0.6265220067883386;qty_p3_ret_style_rolling_7;3.4738790863530014;32.79774733743323;28.644810748404325;0.29118254916568714;0.05381646974500509;104.82019738721262;target_ret_style_rolling_7
2.56273031381435;qty_speed_ret_style_p1p2_rolling_7;3.4363008876260603;31.785685878615727;26.264099615505394;0.38313921828073727;0.13245513431950096;106.1743996034646;target_ret_style_rolling_7
0.5151891916547389;qty_speed_ret_style_p2p3_rolling_7;3.4500594032719176;32.62764159446732;30.397075484282237;0.08378907836191958;-0.004063613607497185;105.58724753761793;target_ret_style_rolling_7
1.7485230406646288;qty_acc_ret_style_p1p3_rolling_7;3.440758564713701;32.02556969225696;29.069524874867977;0.23122710342888592;0.03978748854292369;108.26302120531804;target_ret_style_rolling_7
3.291701410074352;qty_p1_ret_style_rolling_3;3.4621984289489123;31.52165550822346;21.007346917937607;0.5914282179581614;0.306094013233694;96.7675531939696;target_ret_style_rolling_7
1.3889369759798307;qty_p2_ret_style_rolling_3;3.48606661194934;33.10963338727122;25.291526631807592;0.4845808657286325;0.16458076249098674;101.41671003287559;target_ret_style_rolling_7
1.075246976442189;qty_p3_ret_style_rolling_3;3.481603151453813;33.002980284723;26.837493103701508;0.4004703357499866;0.11351503799099405;102.76720998084407;target_ret_style_rolling_7
2.305035512842743;qty_speed_ret_style_p1p2_rolling_3;3.42183983706628;31.332771549358966;29.75268297764399;0.19475081472882738;0.017221692905997732;106.4045225488803;target_ret_style_rolling_7
0.4609585482076439;qty_speed_ret_style_p2p3_rolling_3;3.4491344597066047;32.566347249621;30.336934202428367;0.1008109328191049;-0.002077051682604081;105.88817569268105;target_ret_style_rolling_7
1.5759299782329208;qty_acc_ret_style_p1p3_rolling_3;3.4349271715664025;31.899848370009778;30.990607049990462;0.07453003524515069;-0.023668902575617604;107.13281973581226;target_ret_style_rolling_7
3.425046917268061;qty_p1_ret_style_rolling_1;3.4227088505525733;29.120429331078192;23.44778558075578;0.5058921887042584;0.22548245361692432;103.2556649839398;target_ret_style_rolling_7
2.242124742161278;qty_p2_ret_style_rolling_1;3.4552992026933116;33.30422669185524;25.810728783995426;0.42556320531031855;0.14743069193936187;101.75997837382715;target_ret_style_rolling_7
1.6445857479285855;qty_p3_ret_style_rolling_1;3.4899019902541437;33.12566728814597;26.015213549858437;0.4011539411437543;0.14067623580603217;102.16549733562064;target_ret_style_rolling_7
2.127683022684105;qty_speed_ret_style_p1p2_rolling_1;3.424450122728735;29.397517413322245;30.540317439677914;0.1580801533727489;-0.008795122578785008;107.36978161737387;target_ret_style_rolling_7
1.3879315289807463;qty_speed_ret_style_p2p3_rolling_1;3.4281319527957606;32.69910859743337;31.466814358224113;0.04341281460704453;-0.03939878524076468;108.76395117096462;target_ret_style_rolling_7
0.7426752525779037;qty_acc_ret_style_p1p3_rolling_1;3.449602683192441;31.71546391428516;30.50562687678095;0.07351992352659559;-0.0076492382663808645;106.16503104160084;target_ret_style_rolling_7
-0.017055260969370416;total_turnover_ret_rolling_7;0.18154817828167402;4.828858936940168;0.44167297413491363;0.04706939365011338;-0.024353188787657794;188.17234131408713;target_ret_prod_rolling_3
0.017687933175837917;total_quantity_ret_rolling_7;0.18369250499475812;4.824720575572053;0.43790931800862354;0.03639092046650807;-0.01562430252963698;187.47890062992985;target_ret_prod_rolling_3
0.05985204540581093;qty_p1_ret_prod_rolling_7;0.18337702754784269;4.836561850706146;0.4288004680846566;0.1647969784797248;0.005501462487068842;187.12898997553685;target_ret_prod_rolling_3
0.019801987155307545;qty_p2_ret_prod_rolling_7;0.18151700719597164;4.826374906051705;0.4390206525955065;0.0646285047127527;-0.018201773179982395;187.96691132215634;target_ret_prod_rolling_3
0.00135342353002559;qty_p3_ret_prod_rolling_7;0.18101517147964288;4.821819590559936;0.4410133732915405;-0.03081730506173095;-0.02282340483707812;188.2394913336419;target_ret_prod_rolling_3
0.03913791130819791;qty_speed_ret_prod_p1p2_rolling_7;0.18171412843117413;4.82040155172916;0.4364181449437362;0.10108288092280404;-0.012165888785749868;187.95004181690072;target_ret_prod_rolling_3
0.015551620791533084;qty_speed_ret_prod_p2p3_rolling_7;0.1811520368219203;4.8207169781820856;0.4393258445529969;0.07720290096604085;-0.018909591799538994;188.09434166436256;target_ret_prod_rolling_3
0.020750112356742425;qty_acc_ret_prod_p1p3_rolling_7;0.18115945267821515;4.818453772450748;0.4403446280111496;0.032799151859446866;-0.021272412585861433;188.23564693785107;target_ret_prod_rolling_3
0.05266888130198985;qty_p1_ret_prod_rolling_3;0.18240289686752087;4.826251447691233;0.4346829640730277;0.11109493967257295;-0.008141558201532062;187.65253699091608;target_ret_prod_rolling_3
0.02161966210771273;qty_p2_ret_prod_rolling_3;0.18158317851205302;4.8254466620027525;0.43678772897132256;0.13011717895448466;-0.013023049172175227;187.9072616786179;target_ret_prod_rolling_3
0.012633117198980456;qty_p3_ret_prod_rolling_3;0.18134718006774722;4.822609755230474;0.4393020262778733;0.07840381307095982;-0.018854351095436428;188.0585303886715;target_ret_prod_rolling_3
0.036246804088837875;qty_speed_ret_prod_p1p2_rolling_3;0.1813572492903148;4.8885214520318945;0.4407038806387507;0.0260364642341943;-0.02210561179933901;188.17811680392603;target_ret_prod_rolling_3
0.007410888373868413;qty_speed_ret_prod_p2p3_rolling_3;0.1809914940265894;4.819143871326359;0.44061081186208323;0.038872770814055095;-0.021889761376653327;188.238617353188;target_ret_prod_rolling_3
0.024153992941019057;qty_acc_ret_prod_p1p3_rolling_3;0.18116779018430912;4.904718807693202;0.441527439762302;-0.0017269498236111343;-0.024015657158164453;188.23273598518304;target_ret_prod_rolling_3
0.04461615044331658;qty_p1_ret_prod_rolling_1;0.18154962550777995;4.81764301522469;0.4386255372539165;0.06465056798505724;-0.017285399111839794;188.05511078141632;target_ret_prod_rolling_3
0.0347060335653166;qty_p2_ret_prod_rolling_1;0.18171252238271166;4.827151058143192;0.4380901409043589;0.07286314482329202;-0.016043677317544303;187.7933021708511;target_ret_prod_rolling_3
0.002682718767782135;qty_p3_ret_prod_rolling_1;0.1810525360836398;4.819525237770075;0.44060062372999176;0.08002717536715036;-0.021866132478788103;188.22421950996838;target_ret_prod_rolling_3
0.02627520096807809;qty_speed_ret_prod_p1p2_rolling_1;0.18103958821874533;4.847810532373771;0.44092115029336526;0.019455028172364216;-0.022609515992180192;188.31315890148974;target_ret_prod_rolling_3
0.02589297162723684;qty_speed_ret_prod_p2p3_rolling_1;0.1810154282854223;4.876398739898154;0.4416553141700498;0.0017145819264289851;-0.024312230788455787;188.10343540534683;target_ret_prod_rolling_3
0.009781275291684054;qty_acc_ret_prod_p1p3_rolling_1;0.181000029662112;4.836380416407688;0.44088720190555525;0.013408107547697527;-0.02253078095213068;188.2906308796315;target_ret_prod_rolling_3
0.11675013298957329;qty_p1_ret_style_rolling_7;0.18314096917352285;4.693008055655241;0.4259883670344767;0.17457840138263367;0.012023447862305027;186.6853587480745;target_ret_prod_rolling_3
0.02349164079211197;qty_p2_ret_style_rolling_7;0.18178890700196312;4.829819319903499;0.43783931017735883;0.09032744202712278;-0.015461936368708516;187.89637774514654;target_ret_prod_rolling_3
0.009706837284125004;qty_p3_ret_style_rolling_7;0.18137452761850142;4.8228338377209345;0.4403181271989243;0.027067024746149804;-0.02121095038849341;188.1237770105218;target_ret_prod_rolling_3
0.09615548284405438;qty_speed_ret_style_p1p2_rolling_7;0.18051129986326303;4.8801507234180015;0.43654194685339986;0.10692316528084315;-0.012453017245874332;187.84363377349035;target_ret_prod_rolling_3
0.015990444721102462;qty_speed_ret_style_p2p3_rolling_7;0.1810210413951253;4.821390642563409;0.43958979002033444;0.07974836651218663;-0.019521749203244454;188.16129184454908;target_ret_prod_rolling_3
0.06714480890502475;qty_acc_ret_style_p1p3_rolling_7;0.1806712498006889;4.908379911744147;0.4419280050968735;0.03278898296840003;-0.0249446711613186;188.19425504451283;target_ret_prod_rolling_3
0.11100043824060012;qty_p1_ret_style_rolling_3;0.18143307049749258;4.742552922553744;0.4295190417217879;0.16891746360500545;0.003834905464838001;187.33953757113255;target_ret_prod_rolling_3
0.05392738567684065;qty_p2_ret_style_rolling_3;0.1824268652779388;4.8407020053340615;0.43352295113659856;0.1317118801349623;-0.005451189942542456;187.45579906067456;target_ret_prod_rolling_3
0.029372224517416223;qty_p3_ret_style_rolling_3;0.18187898901083907;4.831358242803476;0.43672062917019144;0.10946476287399644;-0.012867427480831362;187.7705372027653;target_ret_prod_rolling_3
0.07400889559330921;qty_speed_ret_style_p1p2_rolling_3;0.18011605239690268;4.8844513088017125;0.4402497488160597;0.06146729504521451;-0.021052363337364266;188.33488471032757;target_ret_prod_rolling_3
0.02750111719991096;qty_speed_ret_style_p2p3_rolling_3;0.18099450404008033;4.827984175009727;0.440686288064567;0.026762516774860863;-0.02206481009645178;188.23735386425506;target_ret_prod_rolling_3
0.04509544186351468;qty_acc_ret_style_p1p3_rolling_3;0.18058560581267877;4.890331626877658;0.44127070001759755;0.026275259907943625;-0.023420211677961156;188.32079882511093;target_ret_prod_rolling_3
0.11439134089188562;qty_p1_ret_style_rolling_1;0.1801099370109974;4.821211603158434;0.4329199475566767;0.14964373730960653;-0.004052669598042735;187.90898686781756;target_ret_prod_rolling_3
0.07892760609142849;qty_p2_ret_style_rolling_1;0.1812096610370179;4.845527281602214;0.43524888712360654;0.11972849615777059;-0.009454079264439086;187.73658963975433;target_ret_prod_rolling_3
0.05244398497008011;qty_p3_ret_style_rolling_1;0.18229242810813776;4.837337382028013;0.4350861454775687;0.10974340011498017;-0.009076639543582399;187.54246740697687;target_ret_prod_rolling_3
0.06733692545891104;qty_speed_ret_style_p1p2_rolling_1;0.18021116921169184;4.881271721606514;0.44087936079329865;0.05168156564575499;-0.02251259539672179;188.4375417731795;target_ret_prod_rolling_3
0.052627339184371874;qty_speed_ret_style_p2p3_rolling_1;0.18019648553360784;4.849910957818865;0.44275097620577664;0.014816481778334637;-0.02685335276298595;188.48265672879293;target_ret_prod_rolling_3
0.01818219612243151;qty_acc_ret_style_p1p3_rolling_1;0.1810032987780645;4.835108235320286;0.44071802178707964;0.02368963723942162;-0.022138408758247907;188.23976860299857;target_ret_prod_rolling_3
-0.47802967246998607;total_turnover_ret_rolling_7;1.763443734522215;16.185712454343687;9.168306572158897;0.085232777344691;-0.05357984074559142;121.74778325452465;target_ret_style_rolling_3
-0.06810102536480797;total_quantity_ret_rolling_7;1.7373932547674233;16.279405427276007;8.839838899977591;0.0385637320432903;-0.015833838796033062;121.05631093021216;target_ret_style_rolling_3
0.9094709640285549;qty_p1_ret_prod_rolling_7;1.7840703298658294;16.518907299459137;8.196223244498752;0.2574039155702128;0.058127527402162094;121.07717934888258;target_ret_style_rolling_3
0.034562051109315504;qty_p2_ret_prod_rolling_7;1.7487182266436399;16.265056184322148;8.763815830905536;0.060193916655554944;-0.0070976155496211835;120.49801275767203;target_ret_style_rolling_3
-0.13413083524338573;qty_p3_ret_prod_rolling_7;1.745301637763568;16.21001564076526;8.822164828422626;0.01353928716164014;-0.013802815362463416;120.98112496421906;target_ret_style_rolling_3
0.7384430313138569;qty_speed_ret_prod_p1p2_rolling_7;1.761461411484439;16.278456642869166;8.526636282828841;0.18295692148154147;0.02015797287600818;122.95138076564211;target_ret_style_rolling_3
0.11692253008255074;qty_speed_ret_prod_p2p3_rolling_7;1.7490167695370034;16.265035139647253;8.758985168167833;0.04401525678762527;-0.006542497890997145;120.50066441349358;target_ret_style_rolling_3
0.4735035167963188;qty_acc_ret_prod_p1p3_rolling_7;1.7516656406357496;16.239508418641822;8.716953029625136;0.10598450649310226;-0.0017123568520305277;122.04994230101977;target_ret_style_rolling_3
0.897319163156829;qty_p1_ret_prod_rolling_3;1.7718702310227044;16.3755737439614;8.404930080442787;0.21425770364849625;0.03414389277500396;122.47058901028345;target_ret_style_rolling_3
0.21763177131852493;qty_p2_ret_prod_rolling_3;1.753769735468392;16.316995322546926;8.598467946406569;0.15472002107416413;0.011903406770798595;120.21167572764698;target_ret_style_rolling_3
0.02677288949538271;qty_p3_ret_prod_rolling_3;1.7485553634730955;16.25983042047959;8.764280565676533;0.07360338508038;-0.007151020743062508;120.48897360383799;target_ret_style_rolling_3
0.6859242940129242;qty_speed_ret_prod_p1p2_rolling_3;1.7547484843787058;16.567616344076242;8.819527674237452;0.10335597162038507;-0.013499765670072605;123.22364602727794;target_ret_style_rolling_3
0.14497495961822263;qty_speed_ret_prod_p2p3_rolling_3;1.7478280027860107;16.254820071990913;8.746905903466683;0.06100718835707916;-0.005154404061455287;120.78278514671526;target_ret_style_rolling_3
0.45491328384049684;qty_acc_ret_prod_p1p3_rolling_3;1.7511472386213773;16.541124700375413;8.890970008264864;0.04070007126554723;-0.021709591804777384;121.79571580285106;target_ret_style_rolling_3
0.7752029295124149;qty_p1_ret_prod_rolling_1;1.7575221890271289;16.278304696090583;8.56765011564278;0.16626713737316484;0.015444850872028293;123.39407480629762;target_ret_style_rolling_3
0.42211867633629474;qty_p2_ret_prod_rolling_1;1.7565864333990053;16.351218535790373;8.623222945146352;0.12686159233779484;0.009058675584658003;120.14296107238447;target_ret_style_rolling_3
0.2141110319170362;qty_p3_ret_prod_rolling_1;1.752791137248329;16.293321693332068;8.697417028458188;0.0889792458626978;0.0005326310130984169;120.40665157099197;target_ret_style_rolling_3
0.534426348831061;qty_speed_ret_prod_p1p2_rolling_1;1.7488073956791097;16.180020633498906;8.797238494934971;0.08085772025409436;-0.010938395171057103;122.67501217761935;target_ret_style_rolling_3
0.19755649283853663;qty_speed_ret_prod_p2p3_rolling_1;1.74799253340537;16.26378731027382;8.774901453357774;0.03887208371675933;-0.008371524558429932;120.69247633089833;target_ret_style_rolling_3
0.34087058983321084;qty_acc_ret_prod_p1p3_rolling_1;1.7481486276533305;16.207727534613813;8.815870147165041;0.041092110834728184;-0.01307945939430133;121.27454229322754;target_ret_style_rolling_3
1.8528323713689807;qty_p1_ret_style_rolling_7;1.7819347212781746;16.275915446785234;5.7619347711418065;0.5835682203646364;0.3378648204238018;114.93839569623032;target_ret_style_rolling_3
0.3935654716008799;qty_p2_ret_style_rolling_7;1.7611831458304044;16.433294427572314;8.151587462671749;0.30995126003835544;0.06325686721412416;118.39167821415293;target_ret_style_rolling_3
0.17064124624500568;qty_p3_ret_style_rolling_7;1.7545585331651594;16.319422382055293;8.511656574501503;0.24199607994038738;0.021879372415794296;119.60576443972626;target_ret_style_rolling_3
1.5138086592183797;qty_speed_ret_style_p1p2_rolling_7;1.7402623548113967;15.800164055294665;7.756050540022953;0.3498979176279079;0.10871016054517291;123.0269360362813;target_ret_style_rolling_3
0.26194089778544016;qty_speed_ret_style_p2p3_rolling_7;1.7483072002297666;16.29119880928349;8.677819665680252;0.11043344604269277;0.0027846702737959195;120.2953580965501;target_ret_style_rolling_3
1.0523845929770321;qty_acc_ret_style_p1p3_rolling_7;1.742802807508783;15.935995865994657;8.557203883908734;0.19206845218355806;0.016645284025100238;123.92777482760803;target_ret_style_rolling_3
1.8969098905487471;qty_p1_ret_style_rolling_3;1.7553704485680337;15.659054714382467;6.246872294839338;0.549367444288609;0.28213801908185043;114.93428821003555;target_ret_style_rolling_3
0.66745137311292;qty_p2_ret_style_rolling_3;1.7655824948578782;16.520680157313677;7.515063574837228;0.44419784138873036;0.13640327992374446;117.16631893653837;target_ret_style_rolling_3
0.46166994492379476;qty_p3_ret_style_rolling_3;1.761771742434237;16.446289859404416;7.9631260585338515;0.36272221430654256;0.08491398945317052;118.01300323123738;target_ret_style_rolling_3
1.3980728353466334;qty_speed_ret_style_p1p2_rolling_3;1.7312893624964711;15.513345273114172;8.62113933244387;0.18607421253886847;0.009298114822643755;121.97944915290093;target_ret_style_rolling_3
0.26422347223930664;qty_speed_ret_style_p2p3_rolling_3;1.747841838019369;16.26103234602743;8.701843638087707;0.09695415669483105;2.3945288880278248e-05;120.77166662106438;target_ret_style_rolling_3
0.9625052633340505;qty_acc_ret_style_p1p3_rolling_3;1.7391675305774474;15.854544086451746;8.967477681177163;0.07086409459909868;-0.030501503507155636;121.87428139586767;target_ret_style_rolling_3
2.1219566031277926;qty_p1_ret_style_rolling_1;1.7314736073467214;15.293040930790163;6.699516869127746;0.4971618956845842;0.23012217572629382;118.63405257237254;target_ret_style_rolling_3
